TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,hour,day_of_week,amount_zscore,transaction_frequency,avg_transaction_amount,max_transaction_amount,device_count,location_count,anomaly_score,risk_label,confidence_score
TX001294,AC00200,190.17,2023-06-09 17:41:13,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,49,Doctor,265,1,12893.85,2024-11-04 08:08:48,17,4,-0.367957390448511,7,221.06714285714287,697.32,7,5,0.0,C,0.0367957390448511
TX001295,AC00213,91.38,2023-04-03 16:41:47,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,65,Retired,179,1,2402.58,2024-11-04 08:06:39,16,0,-0.7063416041155257,6,262.7866666666667,777.92,6,6,0.0,C,0.07063416041155257
TX001296,AC00035,206.63,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,59,Retired,128,1,7626.53,2024-11-04 08:10:42,16,3,-0.31157714794462327,9,239.0188888888889,813.78,9,8,0.0,C,0.031157714794462325
TX001297,AC00070,93.22,2023-04-07 17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,Retired,52,1,1014.63,2024-11-04 08:09:41,17,4,-0.7000390739692831,8,236.48375000000001,890.24,8,7,0.0,C,0.07000390739692831
TX001298,AC00275,547.98,2023-10-24 17:04:59,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,28,Student,171,1,1358.54,2024-11-04 08:09:19,17,1,0.8576449528270693,9,217.7555555555556,547.98,9,7,0.0,C,0.08576449528270694
TX001299,AC00060,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13,2024-11-04 08:07:21,16,0,1.176470771311994,4,388.18,641.06,4,4,0.0,C,0.1176470771311994
TX001300,AC00304,314.55,2023-04-25 17:15:27,Credit,Dallas,D000513,40.192.99.27,M001,Branch,27,Student,19,2,1105.89,2024-11-04 08:07:16,17,1,0.058079946284997575,11,331.9818181818182,1154.79,11,9,0.0,C,0.005807994628499758
TX001301,AC00372,836.45,2023-02-27 16:02:00,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,61,Retired,63,1,1731.89,2024-11-04 08:12:12,16,0,1.8457378176567458,3,680.61,986.81,3,3,0.5,B,0.18457378176567457
TX001302,AC00498,1095.09,2023-04-17 17:27:15,Debit,San Francisco,D000198,91.103.147.166,M076,ATM,29,Engineer,52,1,8692.47,2024-11-04 08:11:57,17,0,2.7316543377785867,8,381.3775,1095.09,8,8,0.5,B,0.2731654337778587
TX001303,AC00465,189.45,2023-03-21 17:12:03,Credit,Boston,D000083,64.57.44.102,M008,Branch,53,Doctor,62,1,12578.75,2024-11-04 08:09:31,17,1,-0.3704235978970407,8,187.83125,737.34,8,8,0.0,C,0.03704235978970407
TX001304,AC00396,91.84,2023-07-05 17:21:56,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41,2024-11-04 08:08:32,17,2,-0.704765971578965,8,410.8375,1422.55,8,8,0.0,C,0.0704765971578965
TX001305,AC00083,609.52,2023-07-28 16:03:27,Debit,Washington,D000672,125.225.212.244,M076,ATM,78,Retired,169,1,3485.03,2024-11-04 08:08:19,16,4,1.0684371839139009,6,458.8966666666667,1531.31,6,5,0.5,B,0.10684371839139009
TX001306,AC00479,859.3,2023-08-01 17:18:04,Credit,Colorado Springs,D000067,77.7.223.184,M066,Branch,78,Retired,68,1,1146.78,2024-11-04 08:06:56,17,1,1.9240056512663346,4,342.44,859.3,4,3,0.0,C,0.19240056512663345
TX001307,AC00091,100.01,2023-06-29 16:06:51,Debit,Philadelphia,D000499,82.115.199.37,M061,ATM,50,Doctor,63,1,6393.12,2024-11-04 08:09:27,16,3,-0.6767813676143988,3,359.00333333333333,927.16,3,3,0.0,C,0.06767813676143988
TX001308,AC00024,28.78,2023-08-07 16:08:04,Credit,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,2024-11-04 08:11:39,16,0,-0.9207646406126926,5,285.38800000000003,820.46,5,5,0.0,C,0.09207646406126926
TX001309,AC00366,111.08,2023-05-15 17:46:13,Debit,Chicago,D000493,175.230.206.232,M064,Online,70,Doctor,83,1,7037.34,2024-11-04 08:10:59,17,0,-0.6388634280932544,8,380.47375,1108.46,8,7,0.0,C,0.06388634280932544
TX001310,AC00470,470.96,2023-03-10 16:22:05,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03,2024-11-04 08:11:10,16,4,0.5938292615968487,4,426.27,790.07,4,4,0.0,C,0.059382926159684865
TX001311,AC00032,52.23,2023-09-11 18:08:19,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01,2024-11-04 08:08:11,18,0,-0.8404416341293292,9,376.0733333333333,1020.73,9,8,0.0,C,0.08404416341293292
TX001312,AC00136,78.62,2023-07-31 16:46:29,Debit,Oklahoma City,D000521,80.90.35.146,M084,Branch,32,Doctor,52,1,1360.85,2024-11-04 08:08:12,16,0,-0.750048280564469,8,485.06625,886.19,8,8,0.5,B,0.0750048280564469
TX001313,AC00001,47.79,2023-09-15 17:00:20,Debit,Denver,D000649,59.12.96.11,M034,Branch,25,Student,37,1,1649.92,2024-11-04 08:11:55,17,4,-0.8556499133952623,2,130.38,212.97,2,2,0.5,B,0.08556499133952623
TX001314,AC00187,333.97,2023-03-22 16:18:37,Debit,Fresno,D000305,98.39.212.221,M011,Branch,52,Doctor,45,1,5237.36,2024-11-04 08:11:48,16,2,0.1245990416328408,5,190.63600000000002,343.86,5,5,0.0,C,0.01245990416328408
TX001315,AC00452,30.87,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,2024-11-04 08:10:43,16,2,-0.9136057884357106,7,195.96,778.49,7,5,0.0,C,0.09136057884357106
TX001316,AC00036,710.43,2023-03-08 17:07:21,Debit,San Diego,D000398,189.198.67.252,M007,Online,67,Retired,115,1,5625.55,2024-11-04 08:08:42,17,2,1.4140830084015863,5,321.68,740.25,5,5,0.0,C,0.14140830084015862
TX001317,AC00125,220.23,2023-09-18 18:35:23,Debit,Milwaukee,D000663,19.20.13.234,M059,ATM,41,Engineer,48,1,3438.02,2024-11-04 08:06:33,18,0,-0.26499322947239534,6,167.61499999999998,476.03,6,6,0.0,C,0.026499322947239536
TX001318,AC00403,27.28,2023-12-25 16:30:45,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,29,Doctor,96,1,10668.24,2024-11-04 08:09:42,16,0,-0.9259025727971295,8,122.57124999999999,395.27,8,8,0.0,C,0.09259025727971296
TX001319,AC00264,101.52,2023-08-09 16:22:25,Debit,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9,2024-11-04 08:08:38,16,2,-0.6716091825487323,6,441.25500000000005,781.76,6,6,0.0,C,0.06716091825487322
TX001320,AC00123,162.65,2023-05-11 17:15:10,Debit,New York,D000169,112.86.148.212,M088,ATM,59,Engineer,147,1,9500.95,2024-11-04 08:11:20,17,3,-0.4622213195923134,4,229.76500000000001,578.49,4,4,0.0,C,0.04622213195923134
TX001321,AC00298,10.52,2023-07-19 17:38:50,Debit,Kansas City,D000137,1.238.163.61,M019,ATM,55,Retired,30,1,2472.99,2024-11-04 08:11:06,17,2,-0.9833104017379047,7,131.48142857142858,260.88,7,7,0.0,C,0.09833104017379048
TX001322,AC00235,270.72,2023-03-27 17:25:32,Debit,Los Angeles,D000149,145.76.10.8,M027,Branch,38,Doctor,37,1,6522.47,2024-11-04 08:12:10,17,0,-0.09205043214424885,7,193.32857142857145,545.87,7,7,0.0,C,0.009205043214424885
TX001323,AC00259,202.34,2023-01-10 16:32:06,Debit,New York,D000023,146.250.144.172,M049,Online,20,Student,134,1,1223.45,2024-11-04 08:11:25,16,1,-0.3262716339921128,3,204.09,373.99,3,3,0.0,C,0.032627163399211276
TX001324,AC00329,247.58,2023-05-29 18:40:32,Debit,San Antonio,D000112,32.240.176.64,M068,ATM,39,Engineer,152,1,778.74,2024-11-04 08:07:18,18,0,-0.1713115993094956,9,220.51333333333335,542.72,9,8,0.0,C,0.01713115993094956
TX001325,AC00482,686.17,2023-10-03 17:27:25,Debit,Denver,D000103,199.199.60.222,M030,ATM,61,Retired,96,1,2246.15,2024-11-04 08:07:37,17,1,1.3309855185386268,6,265.6716666666667,686.17,6,5,0.0,C,0.13309855185386268
TX001326,AC00020,359.65,2023-01-12 17:58:56,Credit,Jacksonville,D000133,45.64.74.86,M085,Online,25,Student,289,1,219.53,2024-11-04 08:09:04,17,3,0.2125604406304005,9,420.89000000000004,881.1,9,8,0.0,C,0.02125604406304005
TX001327,AC00453,109.91,2023-05-01 16:23:22,Debit,Seattle,D000517,173.135.78.201,M074,Branch,38,Doctor,90,1,12896.06,2024-11-04 08:10:57,16,0,-0.6428710151971151,9,263.41111111111115,521.15,9,9,0.0,C,0.06428710151971151
TX001328,AC00367,215.72,2023-10-11 18:04:39,Credit,Columbus,D000682,93.151.52.152,M032,Branch,30,Engineer,137,1,8697.11,2024-11-04 08:11:54,18,2,-0.2804412789069356,7,233.61428571428573,490.82,7,7,0.0,C,0.02804412789069356
TX001329,AC00167,490.76,2023-01-19 16:28:08,Debit,Columbus,D000193,17.36.132.202,M048,Online,66,Retired,156,1,6414.11,2024-11-04 08:09:44,16,3,0.6616499664314159,5,316.31399999999996,490.76,5,5,0.0,C,0.0661649966431416
TX001330,AC00110,224.28,2023-02-15 16:50:13,Debit,Chicago,D000316,189.20.224.220,M068,Online,64,Retired,68,1,5767.51,2024-11-04 08:10:52,16,2,-0.25112081257441565,8,313.47125,1250.94,8,8,0.0,C,0.025112081257441566
TX001331,AC00078,614.03,2023-05-08 16:37:14,Debit,Dallas,D000693,58.190.9.136,M086,ATM,68,Retired,51,1,2815.86,2024-11-04 08:08:12,16,0,1.083885233348441,6,489.52,1156.18,6,6,0.0,C,0.1083885233348441
TX001332,AC00212,608.79,2023-11-03 18:37:18,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,2024-11-04 08:12:18,18,4,1.0659367235841415,3,312.33,608.79,3,3,0.5,B,0.10659367235841415
TX001333,AC00051,186.55,2023-06-21 16:49:10,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,48,Engineer,288,1,224.65,2024-11-04 08:07:18,16,2,-0.38035693345361865,4,237.3,312.47,4,4,0.0,C,0.038035693345361866
TX001334,AC00250,840.16,2023-03-20 16:35:53,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,2024-11-04 08:12:12,16,0,1.85844563659292,2,496.615,840.16,2,2,1.0,A,0.185844563659292
TX001335,AC00304,203.34,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,60,Doctor,66,1,13586.99,2024-11-04 08:09:43,17,2,-0.3228463458691549,11,331.9818181818182,1154.79,11,9,0.0,C,0.03228463458691549
TX001336,AC00007,90.88,2023-11-20 17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,26,Engineer,284,1,7117.35,2024-11-04 08:10:50,17,0,-0.7080542481770047,5,299.07599999999996,637.75,5,5,0.0,C,0.07080542481770047
TX001337,AC00017,60.11,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,61,Retired,122,1,7235.87,2024-11-04 08:08:09,17,0,-0.8134503637204205,5,226.69,492.84,5,5,0.0,C,0.08134503637204205
TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,Branch,72,Retired,47,1,7318.64,2024-11-04 08:12:07,16,1,0.3299450646041692,7,336.3742857142857,775.6,7,7,0.0,C,0.03299450646041692
TX001339,AC00110,19.39,2023-11-17 16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,43,Doctor,45,1,9847.6,2024-11-04 08:11:24,16,4,-0.9529280960872678,8,313.47125,1250.94,8,8,0.0,C,0.09529280960872678
TX001340,AC00175,557.41,2023-04-14 16:52:23,Credit,Washington,D000180,194.29.57.163,M087,Online,80,Retired,49,1,2968.75,2024-11-04 08:09:54,16,4,0.8899454198265625,7,305.21999999999997,567.71,7,6,0.0,C,0.08899454198265624
TX001341,AC00079,57.07,2023-08-25 16:30:02,Credit,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71,2024-11-04 08:11:35,16,4,-0.8238632396142127,5,103.00399999999999,301.39,5,4,0.0,C,0.08238632396142127
TX001342,AC00403,395.27,2023-08-07 16:38:52,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,2024-11-04 08:08:21,16,0,0.33456920357016234,8,122.57124999999999,395.27,8,8,0.5,B,0.03345692035701624
TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,ATM,75,Retired,116,1,5683.49,2024-11-04 08:11:58,17,4,-0.029264900850429876,8,313.73749999999995,1079.11,8,8,0.0,C,0.0029264900850429878
TX001344,AC00344,46.11,2023-03-27 17:07:20,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,2024-11-04 08:10:44,17,0,-0.8614043974418316,4,572.9200000000001,1353.93,4,4,0.0,C,0.08614043974418316
TX001345,AC00466,335.5,2023-08-14 16:01:02,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,63,Retired,47,1,6445.4,2024-11-04 08:12:23,16,0,0.12983973246096636,4,658.9925000000001,1342.25,4,4,0.0,C,0.012983973246096635
TX001346,AC00204,388.07,2023-09-05 17:34:08,Debit,Seattle,D000422,44.197.126.59,M067,Online,24,Student,68,1,289.71,2024-11-04 08:10:37,17,1,0.3099071290848652,7,379.82142857142856,752.69,7,7,0.0,C,0.03099071290848652
TX001347,AC00030,520.86,2023-03-20 16:29:02,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,2024-11-04 08:08:47,16,0,0.7647511389324501,9,329.96666666666664,520.86,9,9,0.0,C,0.076475113893245
TX001348,AC00455,787.41,2023-06-19 16:22:28,Debit,Memphis,D000351,150.25.200.56,M081,Online,25,Student,39,1,300.87,2024-11-04 08:06:44,16,0,1.6777616881068886,7,304.6228571428572,787.41,6,7,0.0,C,0.16777616881068885
TX001349,AC00094,31.7,2023-06-01 16:56:33,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04 08:08:02,16,3,-0.9107627992936556,4,56.004999999999995,120.17,4,4,0.0,C,0.09107627992936555
TX001350,AC00185,22.3,2023-05-01 16:57:17,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,2024-11-04 08:12:18,16,0,-0.9429605076494602,6,242.40166666666664,868.05,6,5,0.0,C,0.09429605076494602
TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,San Jose,D000004,77.21.150.75,M078,ATM,56,Retired,181,1,1562.39,2024-11-04 08:09:15,16,2,-0.32359990925620563,2,147.705,203.12,2,2,0.0,C,0.032359990925620565
TX001352,AC00335,315.94,2023-02-27 17:06:57,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71,2024-11-04 08:12:09,17,0,0.06284109677590906,2,171.595,315.94,2,2,0.0,C,0.006284109677590906
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67,2024-11-04 08:06:41,16,3,-0.3609012969152176,5,262.93999999999994,568.68,5,4,0.0,C,0.03609012969152176
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,66,Retired,51,1,2060.02,2024-11-04 08:09:11,16,3,4.155272587442366,4,489.73,1510.71,4,4,0.5,B,0.41552725874423657
TX001355,AC00097,0.26,2023-11-23 16:14:48,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,2024-11-04 08:07:45,16,3,-1.018453857879453,3,87.24000000000001,185.07,3,3,0.0,C,0.1018453857879453
TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,2024-11-04 08:11:21,16,2,-0.29739645511557733,4,158.275,211.69,4,4,0.0,C,0.029739645511557732
TX001357,AC00280,406.65,2023-11-08 18:32:44,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7,2024-11-04 08:11:01,18,2,0.37354898240942364,5,347.662,672.74,5,4,0.0,C,0.03735489824094236
TX001358,AC00023,422.9,2023-02-27 16:15:53,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,2024-11-04 08:10:52,16,0,0.4292099144074902,6,208.62333333333333,422.9,6,5,0.0,C,0.04292099144074902
TX001359,AC00077,20.62,2023-06-21 17:10:18,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,2024-11-04 08:08:49,17,2,-0.9487149916960295,6,292.72,651.82,6,6,0.0,C,0.09487149916960294
TX001360,AC00113,174.39,2023-01-09 16:08:52,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08,2024-11-04 08:11:01,16,0,-0.42200843702878726,4,335.18,643.02,4,3,0.0,C,0.04220084370287873
TX001361,AC00391,7.86,2023-10-16 16:47:15,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98,2024-11-04 08:07:51,16,0,-0.9924216681449728,3,155.93666666666667,328.39,3,3,0.0,C,0.09924216681449728
TX001362,AC00136,61.98,2023-01-03 18:18:14,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,2024-11-04 08:08:55,18,1,-0.8070450749304892,8,485.06625,886.19,8,8,0.5,B,0.08070450749304892
TX001363,AC00204,54.85,2023-09-05 16:05:58,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,2024-11-04 08:09:36,16,1,-0.8314673792471793,7,379.82142857142856,752.69,7,7,0.0,C,0.08314673792471793
TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,49,Doctor,95,5,5117.03,2024-11-04 08:10:26,16,3,-0.3181879540219321,5,240.252,557.78,5,5,0.0,C,0.03181879540219321
TX001365,AC00305,16.55,2023-09-11 17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,2024-11-04 08:08:11,17,0,-0.9626559143564682,6,230.47833333333332,637.48,6,5,0.0,C,0.09626559143564682
TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,2024-11-04 08:08:22,16,4,-0.7065471214029032,7,415.05428571428575,1612.37,7,6,0.5,B,0.07065471214029032
TX001367,AC00268,195.49,2023-06-12 16:34:59,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,2024-11-04 08:08:35,16,0,-0.3497348576343747,4,461.99,1454.52,4,4,0.0,C,0.034973485763437465
TX001368,AC00363,49.62,2023-12-07 16:19:07,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,2024-11-04 08:07:23,16,3,-0.8493816361302493,12,391.90916666666664,1362.55,12,11,1.0,A,0.08493816361302493
TX001369,AC00316,487.16,2023-01-02 16:01:14,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21,2024-11-04 08:12:22,16,0,0.6493189291887675,6,572.9266666666666,1392.54,6,6,0.0,C,0.06493189291887676
TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,2024-11-04 08:09:24,17,1,0.36995242988031796,5,316.31399999999996,490.76,5,5,0.0,C,0.03699524298803179
TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,2024-11-04 08:10:05,17,0,0.7376571098798528,6,427.675,997.43,6,6,0.0,C,0.07376571098798528
TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,2024-11-04 08:11:40,17,0,0.16559974046464723,5,642.514,1340.19,5,5,0.0,C,0.016559974046464723
TX001373,AC00116,356.56,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,2024-11-04 08:11:57,17,0,0.20197630033046057,6,196.705,408.62,6,6,0.0,C,0.020197630033046057
TX001374,AC00267,10.31,2023-01-13 16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,2024-11-04 08:11:14,16,4,-0.9840297122437258,10,200.31099999999998,796.3,9,10,0.5,B,0.09840297122437258
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:50,16,4,-0.2942451900424561,4,158.275,211.69,4,4,0.0,C,0.029424519004245607
TX001376,AC00042,221.49,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,2024-11-04 08:11:50,18,2,-0.26067736643746825,5,210.808,336.05,5,5,0.0,C,0.026067736643746824
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,2024-11-04 08:09:46,17,3,-0.06632651834083475,3,132.36666666666667,278.23,3,3,0.0,C,0.006632651834083475
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,2024-11-04 08:10:02,17,2,-0.6189967569800983,10,319.272,873.65,10,8,0.0,C,0.061899675698009825
TX001379,AC00085,328.77,2023-04-03 17:59:23,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,2024-11-04 08:09:57,17,0,0.10678754339345936,6,282.61833333333334,702.87,6,5,0.0,C,0.010678754339345935
TX001380,AC00126,77.53,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,2024-11-04 08:07:12,18,1,-0.7537818446184932,7,217.12285714285713,643.03,7,7,0.0,C,0.07537818446184932
TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14,2024-11-04 08:10:18,17,1,0.42523658018485905,6,294.90833333333336,436.64,6,4,0.0,C,0.042523658018485906
TX001382,AC00304,313.69,2023-03-10 16:35:33,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,73,Retired,152,1,7093.68,2024-11-04 08:10:23,16,4,0.055134198499253696,11,331.9818181818182,1154.79,11,9,1.0,A,0.00551341984992537
TX001383,AC00242,411.72,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,2024-11-04 08:11:43,18,1,0.3909151931928206,9,145.5211111111111,411.72,9,7,0.0,C,0.03909151931928206
TX001384,AC00261,508.73,2023-07-14 16:22:54,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,2024-11-04 08:09:07,16,4,0.7232023940009702,8,145.12875,508.73,8,7,0.0,C,0.07232023940009702
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,ATM,24,Student,201,1,1292.21,2024-11-04 08:09:29,16,0,-0.4950013269290209,7,415.05428571428575,1612.37,7,6,0.0,C,0.049500132692902085
TX001386,AC00292,23.01,2023-06-09 18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,2024-11-04 08:09:14,18,4,-0.9405285530821601,7,279.17571428571426,712.75,7,7,0.0,C,0.09405285530821601
TX001387,AC00024,69.28,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04 08:11:01,16,0,-0.7820404716328963,5,285.38800000000003,820.46,5,5,0.0,C,0.07820404716328963
TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:52,16,1,-0.8437984164898279,6,317.9483333333333,800.29,6,6,0.0,C,0.0843798416489828
TX001389,AC00412,407.65,2023-08-07 17:17:34,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,2024-11-04 08:08:37,17,0,0.3769742705323816,4,285.885,438.59,4,4,0.0,C,0.037697427053238156
TX001390,AC00315,459.25,2023-05-23 16:44:33,Debit,Tucson,D000248,28.149.72.129,M043,Branch,25,Student,59,1,130.76,2024-11-04 08:11:47,16,1,0.5537191376770113,5,201.61200000000002,459.25,5,5,0.0,C,0.055371913767701134
TX001391,AC00120,301.56,2023-02-09 17:46:49,Debit,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,2024-11-04 08:10:23,17,3,0.013585453567773912,6,290.7633333333333,730.1,6,6,0.0,C,0.0013585453567773911
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,2024-11-04 08:10:55,17,1,-0.9588195916587554,6,82.36666666666666,184.51,6,5,0.5,B,0.09588195916587554
TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,2024-11-04 08:11:04,18,0,-1.0012246586209748,4,151.985,327.8,4,3,0.0,C,0.10012246586209747
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,2024-11-04 08:11:41,16,0,0.3554634611202058,6,234.57666666666668,446.39,6,5,0.0,C,0.03554634611202058
TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,17,3,-0.5213075397133379,8,165.69125,568.52,8,7,0.0,C,0.052130753971333786
TX001396,AC00090,556.34,2023-10-19 16:34:22,Debit,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,2024-11-04 08:07:12,16,3,0.8862803615349978,9,286.66333333333336,839.33,9,9,0.0,C,0.08862803615349978
TX001397,AC00041,34.31,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,2024-11-04 08:11:26,16,4,-0.9018227972927353,7,164.24,371.69,7,7,0.0,C,0.09018227972927353
TX001398,AC00141,780.59,2023-06-28 17:58:48,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,2024-11-04 08:07:01,17,2,1.6544012231083156,5,291.23400000000004,780.59,5,5,0.0,C,0.16544012231083155
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,17,2,-0.051186744837360805,5,315.602,704.69,5,5,0.0,C,0.005118674483736081
TX001400,AC00362,305.27,2023-09-27 16:25:38,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65,2024-11-04 08:09:31,16,2,0.026293272503947796,12,249.27666666666667,717.74,12,10,0.5,B,0.0026293272503947794
